S001172,Adrian_Smith,M,NE,3,R,2007,202-225-6435,http://adriansmith.house.gov,https://adriansmith.house.gov/contact-me/email-me,RepAdrianSmith,None
S001175,Jackie_Speier,F,CA,14,D,2008,202-225-3531,http://speier.house.gov,https://forms.house.gov/speier/webforms/email_jackie.shtml,RepSpeier,99332606976
S001176,Steve_Joseph_Scalise,M,LA,1,R,2008,202-225-3015,http://scalise.house.gov,https://scalise.house.gov/contact-me/email-me,SteveScalise,50936151681
S001179,Aaron_Schock,M,IL,18,R,2009,202-225-6201,http://schock.house.gov,https://schock.house.gov/contact/contactform.htm?zip5=,AaronSchock,70882853544
S001180,Kurt_Schrader,M,OR,5,D,2009,202-225-5711,http://schrader.house.gov,https://schrader.house.gov/forms/writeyourrep/,RepSchrader,94978896695
S001183,David_Schweikert,M,AZ,6,R,2011,202-225-2190,http://schweikert.house.gov,https://schweikert.house.gov/contact-form,RepDavid,150338151681908
S001185,Terri_A._Sewell,F,AL,7,D,2011,202-225-2665,http://sewell.house.gov,https://sewell.house.gov/email-me,RepTerriSewell,117758198297225
S001187,Steve_Stivers,M,OH,15,R,2011,202-225-2015,http://stivers.house.gov,https://stivers.house.gov/forms/writeyourrep/,RepSteveStivers,116058275133542
S001188,Marlin_A._Stutzman,M,IN,3,R,2010,202-225-4436,http://stutzman.house.gov,http://stutzman.house.gov/contacts/new,RepStutzman,109067049164902
S001189,Austin_Scott,M,GA,8,R,2011,202-225-6531,http://austinscott.house.gov,https://austinscott.house.gov/email-me/,AustinScottGA08,131177916946914
S001191,Kyrsten_Sinema,F,AZ,9,D,2013,202-225-9888,http://sinema.house.gov,https://sinemaforms.house.gov/forms/writeyourrep/,RepSinema,233846963416149
S001192,Chris_Stewart,M,UT,2,R,2013,202-225-9730,http://stewart.house.gov,https://stewart.house.gov/contact/email-me,RepChrisStewart,242042855928904
S001193,Eric_Swalwell,M,CA,15,D,2013,202-225-5065,http://swalwell.house.gov,http://swalwell.house.gov/contact-me/email-eric/,RepSwalwell,450130878375355
S001195,Jason_T._Smith,M,MO,8,R,2013,202-225-4404,http://jasonsmith.house.gov,https://jasonsmith.house.gov/contact/email-me,RepJasonSmith,544741092252764
S001196,Elise_Stefanik,F,NY,21,R,2015,202-225-4611,https://stefanik.house.gov,None,RepStefanik,none
T000193,Bennie_G._Thompson,M,MS,2,D,1993,202-225-5876,http://benniethompson.house.gov,https://forms.house.gov/benniethompson/contact-form.shtml,BennieGThompson,7259193379
T000238,Mac_M._Thornberry,M,TX,13,R,1995,202-225-3706,http://thornberry.house.gov,https://thornberry.house.gov/forms/writeyourrep/,MacTXPress,7760165627
T000460,Mike_Michael_Thompson,M,CA,5,D,1999,202-225-3311,http://mikethompson.house.gov,https://mikethompson.house.gov/contact/email-me,RepThompson,7109195747
T000462,Patrick_J._Tiberi,M,OH,12,R,2001,202-225-5355,http://tiberi.house.gov,https://tiberi.house.gov/contact/contactform.htm,TiberiPress,90452932937
T000463,Michael_R._Turner,M,OH,10,R,2003,202-225-6465,http://turner.house.gov,http://turner.house.gov/contact/,RepMikeTurner,9275036647
T000465,Niki_S._Tsongas,F,MA,3,D,2007,202-225-3411,http://tsongas.house.gov,https://tsongas.house.gov/e-mail-niki/,NikiInTheHouse,131079823624873
T000467,Glenn_Thompson,M,PA,5,R,2009,202-225-5121,http://thompson.house.gov,https://thompson.house.gov/contact-me/email-me,CongressmanGT,14463006747
T000468,Dina_Titus,F,NV,1,D,2009,202-225-5965,http://titus.house.gov,https://titus.house.gov/contact/email-me,RepDinaTitus,120660834778561
T000469,Paul_Tonko,M,NY,20,D,2009,202-225-5076,http://tonko.house.gov,https://tonko.house.gov/email-form1,RepPaulTonko,30671144824
T000470,Scott_R._Tipton,M,CO,3,R,2011,202-225-4761,http://tipton.house.gov,https://tipton.house.gov/contact-me/email-me,RepTipton,191428784201721
T000472,Mark_Takano,M,CA,41,D,2013,202-225-2305,http://takano.house.gov,https://takano.house.gov/contact/email-me,RepMarkTakano,262447300551014
T000473,Mark_Takai,M,HI,1,D,2015,202-225-2726,https://takai.house.gov,None,RepMarkTakai,none
T000474,Norma_Torres,F,CA,35,D,2015,202-225-6161,https://torres.house.gov,None,NormaJTorres,none
T000475,Dave_Trott,M,MI,11,R,2015,202-225-8171,https://trott.house.gov,None,repdavetrott,none
U000031,Fred_Stephen_Upton,M,MI,6,R,1987,202-225-3761,http://upton.house.gov,http://upton.house.gov/contact/zipauth.htm,RepFredUpton,212027388827797
V000081,Nydia_M._Velázquez,F,NY,7,D,1993,202-225-2361,http://velazquez.house.gov,http://velazquez.house.gov/IMA/issue_subscribe.shtml,NydiaVelazquez,8037068318
V000108,Peter_J._Visclosky,M,IN,1,D,1985,202-225-2461,http://visclosky.house.gov,https://visclosky.house.gov/contact-pete/email-pete,RepVisclosky,118723661514709
V000128,Chris_Van Hollen,M,MD,8,D,2003,202-225-5341,http://vanhollen.house.gov,http://vanhollen.house.gov/contact/,ChrisVanHollen,109304033877
V000129,David_G._Valadao,M,CA,21,R,2013,202-225-4695,http://valadao.house.gov,http://valadao.house.gov/contact/,RepDavidValadao,105596689621089
V000130,Juan_Vargas,M,CA,51,D,2013,202-225-8045,http://vargas.house.gov,https://vargas.house.gov/contact,RepJuanVargas,176942192453747
V000131,Marc_A._Veasey,M,TX,33,D,2013,202-225-9897,http://veasey.house.gov,https://veaseyforms.house.gov/forms/writeyourrep/,RepVeasey,394849110600016
V000132,Filemon_Vela,M,TX,34,D,2013,202-225-9901,http://vela.house.gov,https://forms.house.gov/vela/webforms/email-me.shtml,RepFilemonVela,510462622331477
W000187,Maxine_Waters,F,CA,43,D,1991,202-225-2201,http://waters.house.gov,https://waters.house.gov/contact/contactform.htm,MaxineWaters,117483585008
W000413,Ed_Whitfield,M,KY,1,R,1995,202-225-3115,http://whitfield.house.gov,https://whitfield.house.gov/contact/email-me,RepEdWhitfield,91115765425
W000791,Greg_P._Walden,M,OR,2,R,1999,202-225-6730,http://walden.house.gov,https://walden.house.gov/e-mail-greg,RepGregWalden,313301365382225
W000795,Joe_G._Wilson,M,SC,2,R,2001,202-225-2452,http://joewilson.house.gov,https://joewilson.house.gov/forms/writeyourrep/default.aspx,RepJoeWilson,70150469414
W000796,Lynn_A._Westmoreland,M,GA,3,R,2005,202-225-5901,http://westmoreland.house.gov,https://westmoreland.house.gov/email-me,RepWestmoreland,71389451419
W000797,Debbie_Wasserman Schultz,F,FL,23,D,2005,202-225-7931,http://wassermanschultz.house.gov,http://wassermanschultz.house.gov/contact/email-me.shtml,RepDWStweets,88904724121
W000798,Tim_Walberg,M,MI,7,R,2007,202-225-6276,http://walberg.house.gov,https://walberg.house.gov/contact/contactform.htm,RepWalberg,187654104587692
W000799,Timothy_James_Walz,M,MN,1,D,2007,202-225-2472,http://walz.house.gov,http://walz.house.gov/contact,RepTimWalz,None
W000800,Peter_Welch,M,VT,0,D,2007,202-225-4115,http://www.welch.house.gov,https://welch.house.gov/email-me,PeterWelch,72680720883
W000804,Robert_J._Wittman,M,VA,1,R,2007,202-225-4261,http://www.wittman.house.gov,https://wittman.house.gov/contact-form/,RobWittman,38932542633
W000806,Daniel_Webster,M,FL,10,R,2011,202-225-2176,http://webster.house.gov,https://webster.house.gov/contact/contactform.htm,RepWebster,188572961157305
W000808,Frederica_S._Wilson,F,FL,24,D,2011,202-225-4506,http://wilson.house.gov,https://wilsonforms.house.gov/contact-form,RepWilson,162327487151626
W000809,Steve_Womack,M,AR,3,R,2011,202-225-4301,http://womack.house.gov,https://womack.house.gov/contact/contactform.htm,Rep_SteveWomack,135898413136490
W000810,Rob_Woodall,M,GA,7,R,2011,202-225-4272,http://woodall.house.gov,https://woodall.house.gov/contact-me/email-me,None,172573036140374
W000812,Ann_Wagner,F,MO,2,R,2013,202-225-1621,http://wagner.house.gov,https://wagner.house.gov/contact/email-me,RepAnnWagner,215485388588143
W000813,Jackie_Walorski,F,IN,2,R,2013,202-225-3915,http://walorski.house.gov,https://walorski.house.gov/contact/email-me,RepWalorski,466876036704525
W000814,Randy_K._Weber,M,TX,14,R,2013,202-225-2831,http://weber.house.gov,https://weber.house.gov/contact/email-me,TXRandy14,128891177274584
W000815,Brad_R._Wenstrup,M,OH,2,R,2013,202-225-3164,http://wenstrup.house.gov,http://wenstrup.house.gov/contact/,RepBradWenstrup,124462944390458
W000816,Roger_Williams,M,TX,25,R,2013,202-225-9896,http://williams.house.gov,https://williams.house.gov/contact/email-me,RepRWilliams,322383274535068
W000819,Bradley_Mark_Walker,M,NC,6,R,2015,202-225-3065,https://walker.house.gov,None,none,none
W000820,Mimi_Walters,F,CA,45,R,2015,202-225-5611,https://walters.house.gov,None,RepMimiWalters,none
W000821,Bruce_Westerman,M,AR,4,R,2015,202-225-3772,https://westerman.house.gov,None,RepWesterman,none
W000822,Bonnie_Watson Coleman,F,NJ,12,D,2015,202-225-5801,https://watsoncoleman.house.gov,None,RepBWColeman,none
Y000033,Don_E._Young,M,AK,0,R,1973,202-225-5765,http://donyoung.house.gov,https://donyoung.house.gov/forms/writeyourrep/,RepDonYoung,7476269851
Y000062,John_A._Yarmuth,M,KY,3,D,2007,202-225-5401,http://yarmuth.house.gov,http://yarmuth.house.gov/contact-john2/,RepJohnYarmuth,214258646163
Y000063,Kevin_Yoder,M,KS,3,R,2011,202-225-2865,http://yoder.house.gov,https://yoder.house.gov/contact/email-me,RepKevinYoder,154026694650252
Y000064,Todd_C._Young,M,IN,9,R,2011,202-225-5315,http://toddyoung.house.gov,https://toddyoungforms.house.gov/give-me-your-opinion,RepToddYoung,186203844738421
Y000065,Ted_S._Yoho,M,FL,3,R,2013,202-225-5744,http://yoho.house.gov,https://yoho.house.gov/contact/email-me,RepTedYoho,563532937006022
Y000066,David_Young,M,IA,3,R,2015,202-225-5476,https://davidyoung.house.gov,None,RepDavidYoung,none
Z000017,Lee_Zeldin,M,NY,1,R,2015,202-225-3826,https://zeldin.house.gov,None,RepLeeZeldin,none
Z000018,Ryan_Zinke,M,MT,0,R,2015,202-225-3211,https://zinke.house.gov,None,RepRyanZinke,none
